id,firstname,lastname,faction,position,date, url,speech
"1000849","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Herr Kollege Kiesewetter. – Wir kommen zur Beschlussempfehlung des Hauptausschusses zum Antrag der Bundesregierung zur Fortsetzung der Beteiligung bewaffneter deutscher Streitkräfte an der von den Vereinten Nationen geführten Friedensmission in Südsudan, UNMISS. Der Ausschuss empfiehlt in seiner Beschlussempfehlung auf Drucksache 19/175, den Antrag der Bundesregierung auf Drucksache 19/20 anzunehmen.\n\nWir stimmen, wie gehabt, namentlich über die Beschlussempfehlung ab. Ich bitte die Schriftführerinnen und Schriftführer, zügig die vorgesehenen Plätze einzunehmen. Kollege Neu ist zügig da. – Sind die Plätze besetzt? – Das ist der Fall. Dann eröffne ich die Abstimmung über die Beschlussempfehlung.\n\nGibt es Kolleginnen und Kollegen, die ihre Stimme noch nicht abgegeben haben? – Ich gehe nicht davon aus. Dann schließe ich die Abstimmung, und ich bitte die Schriftführerinnen und Schriftführer, mit der Auszählung zu beginnen. Das Ergebnis der Abstimmung wird Ihnen später bekannt gegeben.\n\nWie immer: Ich bitte Sie, liebe und werte Kolleginnen und Kollegen, Platz zu nehmen, weil wir in einem Abstimmungsvorgang sind. – Herr Lindner, Herr von Notz, Frau Brantner! – Die hören mir einfach nicht zu. Nehmen Sie bitte Platz, weil wir in einem Abstimmungsvorgang sind. – Danke schön.\n\nWir kommen zur Abstimmung über den Entschließungsantrag der Fraktion Die Linke auf Drucksache 19/238. Wer stimmt für diesen Entschließungsantrag? – Wer stimmt dagegen? – Wer enthält sich? – Der Entschließungsantrag ist abgelehnt. Zugestimmt hat Die Linke, dagegen waren CDU/CSU, SPD, FDP und Bündnis 90/Die Grünen, und enthalten hat sich die AfD.\n\nVielen herzlichen Dank, liebe Kolleginnen und Kollegen.\n\nDie heutige Tagesordnung soll um die Beratung von zwei Beschlussempfehlungen des Ausschusses für Wahlprüfung, Immunität und Geschäftsordnung – das sind die Drucksachen 19/251 und 19/252 – –\n\n({0})\n\n– Ich bitte, die Versammlungen hinten auf allen Seiten jetzt einzustellen. Das macht keinen Sinn. Wenn Sie reden wollen, dann gehen Sie bitte raus, oder Sie setzen sich hin. – Das betrifft auch die Kolleginnen und Kollegen der SPD. Vielleicht sagen Sie Ihren Kollegen, dass ich die Sitzung unterbreche, wenn sie sich nicht hinsetzen oder rausgehen.\n\n({1})\n\n– Doch, von der SPD sind auch welche dabei. Von uns auch; ja, ein Grüner ist auch dabei.\n\n({2})\n\nIch sage es noch einmal – das ist ein wichtiges Thema –: Die heutige Tagesordnung soll um die Beratung von zwei Beschlussempfehlungen des Ausschusses für Wahlprüfung, Immunität und Geschäftsordnung – das sind die Drucksachen 19/251 und 19/252 – zu zwei Anträgen auf Genehmigung zur Durchführung eines Strafverfahrens erweitert werden, und diese sollen jetzt gleich als Zusatzpunkte 10 a und 10 b zur verbundenen Beratung aufgerufen werden. Dieses Verfahren entspricht der langjährigen Praxis im Deutschen Bundestag, um von den Strafverfolgungsbehörden beantragte und im Immunitätsausschuss des Deutschen Bundestages behandelte Maßnahmen zu ermöglichen. Erhebt sich dagegen Widerstand? – Das ist nicht der Fall. Dann ist das so beschlossen.\n\nDamit rufe ich die soeben aufgesetzten Zusatzpunkte 10 a und 10 b auf. Dazu ist keine Aussprache vorgesehen.\n\nZusatzpunkt 10 a:\n\nBeratung der Beschlussempfehlung des Ausschusses für Wahlprüfung, Immunität und Geschäftsordnung (1. Ausschuss)\n\nAntrag auf Genehmigung zur Durchführung eines Strafverfahrens\n\nDrucksache 19/251\n\nDer Ausschuss empfiehlt, die Genehmigung zu erteilen. Wer stimmt für diese Beschlussempfehlung? – Wer stimmt dagegen? – Wer enthält sich? – Die Beschlussempfehlung ist einstimmig angenommen.\n\n({3})\n\n– Wer hat sich enthalten?\n\n({4})\n\n– Es gibt eine Enthaltung bei der AfD. Aufpassen!\n\nZusatzpunkt 10 b:\n\nBeratung der Beschlussempfehlung des Ausschusses für Wahlprüfung, Immunität und Geschäftsordnung (1. Ausschuss)\n\nAntrag auf Genehmigung zur Durchführung eines Strafverfahrens\n\nDrucksache 19/252\n\nDer Ausschuss empfiehlt auch hier, die Genehmigung zu erteilen. Wer stimmt für diese Beschlussempfehlung? – Wer stimmt dagegen? – Wer enthält sich? – Bei einer Enthaltung eines Kollegen der AfD ist die Beschlussempfehlung ansonsten einstimmig angenommen worden. – Vielen Dank, liebe Kolleginnen und Kollegen."
"1000851","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Michael Grosse-Brömer. – Nächster Redner für die SPD-Fraktion Carsten Schneider.\n\n({0})"
"1000853","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Carsten Schneider. – Das Wort zu seiner ersten Rede im Bundestag hat für die AfD-Fraktion Stefan Keuter.\n\n({0})"
"1000855","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nBitte hören Sie dem Kollegen zu.\n\n({0})"
"1000857","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nDarf ich Sie an Ihre Redezeit erinnern, und zwar mit Nachdruck."
"1000859","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nDarf ich Sie an Ihre Redezeit erinnern."
"1000861","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nWeil Sie wiederholt gesagt haben, der Bundestag würde ohne Aussprache beschließen, darf ich darauf hinweisen, dass wir mitten in der Aussprache sind,\n\n({0})\n\nund gebe das Wort Dr. Marco Buschmann für die FDP-Fraktion.\n\n({1})"
"1000881","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nLiebe Kolleginnen und Kollegen, das Wort zu einer Kurzintervention hat der von Frau Haßelmann angesprochene Dr. Baumann.\n\n({0})"
"1000863","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Kollege Buschmann. – Nächster Redner für die Fraktion Die Linke ist Jan Korte.\n\n({0})"
"1000865","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nHerr Korte, erlauben Sie eine Zwischenfrage oder -bemerkung des Kollegen Brandner?"
"1000867","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nHerr Korte, darf ich Sie noch einmal unterbrechen? – Der Kollege Brandner wollte eine Zwischenfrage stellen."
"1000869","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nGut. Es bleibt also dabei."
"1000871","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nDas führt jetzt zu weit. Bitte denken Sie an die Redezeit."
"1000873","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nRedezeit!"
"1000875","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Herr Korte. – Letzte Rednerin in dieser lebendigen Debatte: Britta Haßelmann für BÜNDNIS 90/DIE GRÜNEN.\n\n({0})"
"1000877","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nFrau Haßelmann."
"1000879","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nFrau Haßelmann!"
"1000887","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nDas Wort zur Antwort hat die Kollegin Britta Haßelmann."
"1000889","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank. – So, liebe Kolleginnen und Kollegen, wir kommen jetzt zur Abstimmung über den Antrag der Fraktionen der CDU/CSU, SPD und FDP auf Drucksache 19/236 mit dem Titel „Anpassungsverfahren gemäß § 11 Absatz 4 des Abgeordnetengesetzes“.\n\nUns liegt dazu eine Erklärung nach § 31 der Geschäftsordnung vor.\n\nEs ist, wie Sie wissen – das sieht man an Ihren Bewegungen –, eine namentliche Abstimmung verlangt worden. Ich bitte die Schriftführerinnen und Schriftführer, ihre Plätze einzunehmen, und um ein körpersprachliches Signal, ob die Schriftführer anwesend sind. – Von uns aus gesehen hinten rechts fehlt noch eine Schriftführerin oder ein Schriftführer; das ist auch schon zum dritten Mal der Fall. Wie sieht es vorne aus? – Alles klar. Die Plätze sind besetzt. Ich eröffne die Abstimmung über den Antrag.\n\nJetzt kommt die obligatorische Frage: Gibt es noch Kolleginnen und Kollegen, die ihre Stimme nicht abgegeben haben? – Ja, gibt es.\n\nDarf ich noch einmal fragen: Hat jemand der anwesenden Kollegen und Kolleginnen seine oder ihre Stimme noch nicht abgegeben? – Das sieht nicht so aus. Dann schließe ich die Abstimmung. Das Ergebnis wird Ihnen wie immer später bekannt gemacht.\n\nJetzt, liebe Kolleginnen und Kollegen: Platz nehmen, Aufmerksamkeit herstellen. Wir machen es genauso wie immer: Bevor Sie nicht sitzen und zuhören, fangen wir gar nicht erst an.\n\n({0})\n\nEigentlich verlangt die AfD-Fraktion die Aktuelle Stunde. Da wäre es nicht schlecht, wenn Sie sich hinsetzen würden. – Das betrifft genauso die Kollegen im Mittelgang."
"1000891","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nDanke schön. – Das Wort hat jetzt Stephan Mayer für die CDU/CSU-Fraktion.\n\n({0})"
"1000894","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Sonja Steffen. – Der nächste Redner in der Aktuellen Stunde mit seiner ersten Rede im Deutschen Bundestag: Konstantin Kuhle für die FDP-Fraktion.\n\n({0})"
"1000896","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Konstantin Kuhle. – Nächste Rednerin: Caren Lay für die Fraktion Die Linke.\n\n({0})"
"1000898","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Caren Lay. – Noch einmal – weil sich wieder jemand zu einer Zwischenfrage gemeldet hat –: In der Aktuellen Stunde gibt es keine Zwischenfragen; das legt die Geschäftsordnung fest.\n\nNächster Redner: Sven-Christian Kindler für Bündnis 90/Die Grünen.\n\n({0})"
"1001077","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nHerr Dr. Michelbach?"
"1001008","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nDanke schön. – Herr Toncar, Sie haben das Wort zu einer Kurzintervention. Bitte."
"1000966","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nGuten Tag, aus Herrn Friedrich ist jetzt Frau Roth geworden. – Frau Kollegin, erlauben Sie eine Zwischenfrage oder -bemerkung des Kollegen von der AfD?"
"1000970","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Luise Amtsberg. – Die nächste Rednerin für die CDU/CSU-Fraktion: Andrea Lindholz.\n\n({0})"
"1000972","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nFrau Lindholz, darf ich Sie fragen, ob Sie eine Zwischenfrage oder eine -bemerkung – –"
"1000974","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nSie wissen ja noch gar nicht, von wem. Aber das betrifft jeden?"
"1000976","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nGut."
"1000978","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Andrea Lindholz. – Das Wort zu einer Kurzintervention hat der Kollege Protschka aus Niederbayern."
"1000980","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nDie Tschechei gibt es nicht mehr, aber das ist ein anderes Thema."
"1000988","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Kollege Uli Grötsch. – Damit schließe ich die Debatte.\n\nInterfraktionell wird Überweisung der Vorlage auf Drucksache 19/41 an den Hauptausschuss vorgeschlagen. Sind Sie damit einverstanden? – Sie sind damit einverstanden. Dann ist die Überweisung so beschlossen."
"1000982","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nDarf ich darauf hinweisen, dass Herr Baumann heute im Ältestenrat darum gebeten hat, dass man sich anständig benimmt. Ich kann nur sagen: Frau Lindholz vertritt vielleicht eine Meinung, die Sie nicht teilen, aber „Müll“ war das keineswegs.\n\n({0})\n\nFrau Lindholz, Sie haben die Möglichkeit zur Antwort."
"1000984","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nDer letzte Redner ist von der SPD-Fraktion und kommt auch aus Bayern. Das Wort hat Uli Grötsch.\n\n({0})"
"1000986","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nHerr Kollege, erlauben Sie eine Zwischenfrage oder -bemerkung von Herrn Ehrhorn von der AfD?"
"1000992","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Herr Kollege Toncar. – Nächster Redner: Ralph Brinkhaus für die CDU/CSU-Fraktion.\n\n({0})"
"1000994","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Ralph Brinkhaus. – Nächster Redner in der Debatte: Johannes Kahrs für die SPD-Fraktion.\n\n({0})"
"1000996","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nKollege Kahrs, das hört sich nach dem Schluss Ihrer Rede an. Ich wollte aber gerade fragen, ob Sie bereit sind, eine Zwischenfrage oder Zwischenbemerkung zuzulassen."
"1000998","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Johannes Kahrs. Seitens des Präsidiums schließen wir uns den Genesungswünschen von Herzen an.\n\n({0})\n\nDen nächsten Redner rufe ich auf zu seiner ersten Rede. Das ist Peter Boehringer. Er hat fünf Minuten Redezeit. Das war ursprünglich ein kleiner Fehler.\n\n({1})"
"1001000","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nHerr Kollege, erlauben Sie eine Zwischenfrage des Kollegen Dr. Toncar?"
"1001002","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nGut; alles klar. Das ist Ihr gutes Recht."
"1001004","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nIch habe die Uhr selbstverständlich gestoppt. Da ist Verlass auf mich."
"1001006","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nWürden Sie sich bitte an die Redezeit halten!"
"1001010","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nDanke schön. – Herr Boehringer."
"1001012","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nNächster Redner: Alexander Ulrich für die Fraktion Die Linke.\n\n({0})"
"1001014","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nHerr Ulrich, ich habe noch einmal die Frage: Wollen Sie eine Zwischenfrage oder ‑bemerkung eines AfD-Kollegen zulassen?"
"1001016","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nDas ist keine Antwort."
"1001018","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nGut; ist klar. Das war ein Nein. Danke schön. – Ich muss ein bisschen aufs Tempo drücken. Ich habe Hunger.\n\n({0})\n\nBitte, Herr Ulrich."
"1001020","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nBitte, jetzt müssen Sie wirklich zum Schluss kommen."
"1001022","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nDanke, Herr Ulrich. – Der nächste Redner ist Dr. Gerhard Schick für Bündnis 90/Die Grünen.\n\n({0})"
"1001024","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Gerhard Schick. – Nächste Rednerin: Ursula Groden-Kranich für die CDU/CSU-Fraktion.\n\n({0})"
"1001026","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Frau Kollegin Groden-Kranich. Es kam die Frage auf, wo Ruprecht herkommt,\n\n({0})\n\nnein, die Frage war, wo er bleibt. Diese Frage habe ich mir auch gerade gestellt.\n\nBettina Hagedorn ist die nächste Rednerin für die SPD-Fraktion.\n\n({1})"
"1001028","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Bettina Hagedorn. – Letzter Redner in der Debatte: Alois Karl von der CDU/CSU-Fraktion.\n\n({0})"
"1001031","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nTrotzdem muss ich Sie jetzt an Ihre Redezeit erinnern."
"1001033","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Kollege Riexinger. – Dr. Matthias Zimmer ist der nächste Redner für die CDU/CSU-Fraktion.\n\n({0})"
"1001035","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Matthias Zimmer. – Liebe Kolleginnen und Kollegen, es scheppert hier im Saal, wohl auf der rechten Seite, von uns aus gesehen. Das hat nichts mit Ihnen zu tun, sondern mit der Anlage. Wir versuchen, das zu ändern. Wenn es heute nicht möglich ist: Geben Sie bitte den Technikern Zeit. Sie werden das dann in den nächsten Tagen beheben. Es war heute schon den ganzen Tag ein Problem: Einmal war es zu laut, einmal war es zu leise, einmal hat es gescheppert. Heute Abend scheppert es also noch ein bissel in der Bude. Ich verspreche: Es wird im nächsten Jahr alles ganz anders, was den Sound angeht.\n\nJetzt hat das Wort Bernd Rützel für die SPD-Fraktion.\n\n({0})"
"1001045","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Herr Pohl. – Der nächste Redner: Johannes Vogel für die FDP-Fraktion.\n\n({0})"
"1001079","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nSind Sie bereit, Frau Paus eine Frage oder eine Zwischenbemerkung zu erlauben?"
"1001037","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nLieber Kollege, erlauben Sie eine Zwischenfrage?"
"1001039","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Herr Kollege. – Das Wort zu einer Kurzintervention hat die Kollegin Jutta Krellmann.\n\n({0})"
"1001041","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nHerr Rützel."
"1001043","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank. – Das Wort zu seiner ersten Rede im Deutschen Bundestag hat der Kollege Jürgen Pohl für die AfD-Fraktion.\n\n({0})"
"1001047","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Johannes Vogel. – Nächste Rednerin: Beate Müller-Gemmeke für Bündnis 90/Die Grünen.\n\n({0})"
"1001049","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Beate Müller-Gemmeke. Nächster Redner: Wilfried Oellers für die CDU/CSU-Fraktion.\n\n({0})"
"1001051","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Wilfried Oellers. – Nächste Rednerin: Kerstin Griese für die SPD-Fraktion.\n\n({0})"
"1001053","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nKerstin Griese, erlauben Sie eine Zwischenfrage oder Zwischenbemerkung des Abgeordneten Birkwald?"
"1001055","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Kerstin Griese, auch für die Einhaltung der Redezeit. – Die letzte Rednerin in dieser Debatte: Jana Schimke für die CDU/CSU-Fraktion.\n\n({0})"
"1001057","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nFrau Kollegin, erlauben Sie eine Zwischenfrage oder ‑bemerkung?"
"1001059","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Frau Kollegin Schimke. – Damit schließe ich die Aussprache.\n\nInterfraktionell wird Überweisung der Vorlage auf Drucksache 19/96 an den Hauptausschuss vorgeschlagen. – Sie sind damit einverstanden. Dann ist die Überweisung so beschlossen."
"1001063","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nAber die Inhalte können wir jetzt nicht mehr referieren."
"1001065","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Lisa Paus. – Nächster Redner für die CDU/CSU-Fraktion: Dr. Mathias Middelberg.\n\n({0})"
"1001067","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Dr. Middelberg. – Nächster Redner ist der Meister des Zollstocks: Lothar Binding für die SPD.\n\n({0})"
"1001069","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Lothar Binding. – Der nächste Redner hält jetzt seine erste Rede im Deutschen Bundestag. Ich rufe für die AfD auf: Leif-Erik Holm.\n\n({0})"
"1001071","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank. – Nächster Redner in der Debatte: Michael Theurer für die FDP-Fraktion.\n\n({0})"
"1001073","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Michael Theurer. – Nächster Redner: Fabio De Masi für die Fraktion Die Linke.\n\n({0})\n\n– Diether Dehm gibt heute den Cheerleader."
"1001075","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nDanke, Herr De Masi. Möglicherweise wird Dr. Michelbach, der nächste Redner auf diesen „Mafiosi“-Vergleich eingehen.\n\n({0})\n\n– Ja, deswegen sage ich es doch! Was ich sage, ist meine Entscheidung, lieber Kollege. Und ich vertraue da sehr auf Herrn Dr. Michelbach.\n\n({1})"
"1001083","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Dr. Michelbach. – Nächster Redner: Dr. Jens Zimmermann für die SPD-Fraktion.\n\n({0})"
"1001085","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen Dank, Jens Zimmermann. – Der letzte Redner in diesem Jahr – ich weiß nicht, ob das eine Ehre oder eine Freude ist – bzw. auf jeden Fall in dieser Debatte: Uwe Feiler für die CDU/CSU-Fraktion.\n\n({0})"
