id,firstname,lastname,faction,position,date, url,speech
"1000707","Wolfgang","Kubicki","not found","Presidium of Parliament","2017-12-12T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19004.pdf","\n\nEinen kleinen Moment bitte! – Vielleicht darf ich die Kolleginnen und Kollegen der AfD darauf hinweisen, dass die Begeisterung von den Abgeordneten natürlich zum Ausdruck gebracht werden kann, aber das permanente Aufstehen nach Redebeiträgen doch unterlassen werden sollte, auch wenn es – Aufstehen ist ja gesundheitsfördernd – der Gesundheit dient.\n\n({0})\n\nAls Nächstes hat der Kollege Frank Sitta von der FDP das Wort.\n\n({1})"
"1000709","Wolfgang","Kubicki","not found","Presidium of Parliament","2017-12-12T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19004.pdf","\n\nHerr Kollege Sitta, würden Sie freundlicherweise eine Zwischenfrage des Kollegen Ebner zulassen?"
"1000711","Wolfgang","Kubicki","not found","Presidium of Parliament","2017-12-12T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19004.pdf","\n\nVielen Dank, Herr Kollege Sitta. – Erlauben Sie mir, bevor ich der Bitte von Bündnis 90/Die Grünen nach einer Kurzintervention nachkomme, drei Hinweise. Der erste Hinweis lautet: Dass die Grünen zu Freien Demokraten mutieren, glaubt in diesem Hause – bis auf wenige Ausnahmen – keiner, Frau Kollegin Göring-Eckardt.\n\n({0})\n\nZweitens. Es war die erste Rede des Kollegen Sitta. Es ist im Hause unüblich, bei der ersten Rede eine Zwischenfrage zu stellen.\n\n({1})\n\nDrittens. Der Kollege Sitta hat sich bereit erklärt, die Kurzintervention hinzunehmen. Deshalb haben Sie, Herr Kollege Ebner, das Wort."
"1000733","Wolfgang","Kubicki","not found","Presidium of Parliament","2017-12-12T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19004.pdf","\n\nIch bedanke mich herzlich. – Es sind zwei Kurzinterventionen angemeldet. Sie werden noch Gelegenheit haben, darauf zu antworten.\n\nDie erste Kurzintervention ist die des Kollegen Dr. Karl Lauterbach."
"1000713","Wolfgang","Kubicki","not found","Presidium of Parliament","2017-12-12T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19004.pdf","\n\nHerr Kollege Sitta, Sie haben die Möglichkeit, zu antworten."
"1000715","Wolfgang","Kubicki","not found","Presidium of Parliament","2017-12-12T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19004.pdf","\n\nVielen Dank, Herr Kollege Sitta. – Als Nächste für die Fraktion Die Linke: Frau Dr. Kirsten Tackmann.\n\n({0})"
"1000717","Wolfgang","Kubicki","not found","Presidium of Parliament","2017-12-12T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19004.pdf","\n\nKommen Sie zum Schluss, Frau Kollegin."
"1000719","Wolfgang","Kubicki","not found","Presidium of Parliament","2017-12-12T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19004.pdf","\n\nVielen Dank. – Als vorletzte Rednerin für die CDU/CSU Frau Marlene Mortler.\n\n({0})"
"1000721","Wolfgang","Kubicki","not found","Presidium of Parliament","2017-12-12T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19004.pdf","\n\nFrau Kollegin, lassen Sie eine Zwischenfrage des Kollegen Dr. Lauterbach zu?"
"1000723","Wolfgang","Kubicki","not found","Presidium of Parliament","2017-12-12T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19004.pdf","\n\nFrau Kollegin, erlauben Sie eine Zwischenfrage des Kollegen Ebner?"
"1000725","Wolfgang","Kubicki","not found","Presidium of Parliament","2017-12-12T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19004.pdf","\n\nFrau Kollegin, Sie wollten zum Schluss kommen."
"1000727","Wolfgang","Kubicki","not found","Presidium of Parliament","2017-12-12T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19004.pdf","\n\nAber das rechtfertigt keine Zeitüberschreitung, Frau Kollegin."
"1000729","Wolfgang","Kubicki","not found","Presidium of Parliament","2017-12-12T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19004.pdf","\n\nFrau Kollegin, bitte."
"1000731","Wolfgang","Kubicki","not found","Presidium of Parliament","2017-12-12T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19004.pdf","\n\nFrau Kollegin, jetzt aber bitte. Auch in Bayern ist ein Satz ein Satz und nicht zehn Sätze."
"1000735","Wolfgang","Kubicki","not found","Presidium of Parliament","2017-12-12T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19004.pdf","\n\nFrau Kollegin Mortler, Sie haben Gelegenheit, direkt zu antworten."
"1000737","Wolfgang","Kubicki","not found","Presidium of Parliament","2017-12-12T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19004.pdf","\n\nHerzlichen Dank, Frau Mortler. – Als weiterem Redner gebe ich dem Kollegen Ebner das Wort zu einer Kurzintervention."
"1000739","Wolfgang","Kubicki","not found","Presidium of Parliament","2017-12-12T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19004.pdf","\n\nHerzlichen Dank. – Frau Kollegin Mortler, wollen Sie antworten? – Bitte."
"1000741","Wolfgang","Kubicki","not found","Presidium of Parliament","2017-12-12T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19004.pdf","\n\nSie haben noch eine Minute, Frau Kollegin."
"1000743","Wolfgang","Kubicki","not found","Presidium of Parliament","2017-12-12T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19004.pdf","\n\nIch bitte Sie, zum Schluss zu kommen, Frau Kollegin. Die drei Minuten sind um."
"1000745","Wolfgang","Kubicki","not found","Presidium of Parliament","2017-12-12T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19004.pdf","\n\nFrau Kollegin, herzlichen Dank. – Ich sehe, dass die Fragesteller mit den Antworten nicht zufrieden sind. Ich empfehle, dass man die Fragen „Wer weiß was?“ oder „Wer hat was?“ dann bilateral klärt.\n\nAm Ende dieser sehr munteren Debatte hat die Kollegin Rita Hagl-Kehl für die Sozialdemokraten das Wort.\n\n({0})"
"1000747","Wolfgang","Kubicki","not found","Presidium of Parliament","2017-12-12T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19004.pdf","\n\nHerzlichen Dank, liebe Kolleginnen und Kollegen. – Mit den letzten Worten schließe ich die Aussprache.\n\nInterfraktionell wird Überweisung der Vorlagen auf den Drucksachen 19/230, 19/216, 19/226, 19/232 und 19/231 an den Hauptausschuss vorgeschlagen. Sind Sie damit einverstanden? – Ich sehe keinen Widerspruch. Dann ist das so der Fall, dann sind die Überweisungen so beschlossen.\n\nWir sind damit am Schluss unserer heutigen Tagesordnung.\n\nAuch wenn einige Kolleginnen und Kollegen Ihnen und uns schon frohe Weihnachten gewünscht haben, will ich darauf hinweisen, dass wir morgen weitertagen. Ich berufe die nächste Sitzung des Deutschen Bundestages auf morgen, Mittwoch, den 13. Dezember 2017, 11 Uhr, ein.\n\nIch wünsche Ihnen und uns noch einen wunderschönen Abend. Damit ist die Sitzung geschlossen.\n\n(Schluss: 18.01 Uhr)"
"1001737","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nIch sage herzlichen Dank, aber auch die erste Rede darf nicht dazu veranlassen, die Zeit nahezu zu verdoppeln.\n\nFrau Kollegin Antje Tillmann von der CDU/CSU ist die Nächste.\n\n({0})"
"1001739","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nHerzlichen Dank. Sie haben die Zeit wieder aufgeholt. – Als Nächste spricht die Kollegin Ingrid Arndt-Brauer von der SPD-Fraktion.\n\n({0})"
"1001741","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nVielen Dank, Frau Kollegin. – Als Nächster Herr Professor Dr. Harald Weyel.\n\n({0})"
"1001727","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nFrau Kollegin."
"1001729","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nJa, Sie sind aber schon fast eine Minute über der Zeit."
"1001731","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nFrau Kollegin."
"1001733","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nNein."
"1001735","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nFrau Kollegin, bei allem Ernst: Ein letzter Satz!"
"1001743","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nKollege Weyel, ich wäre Ihnen dankbar, wenn Sie auf solche Dokumentationen verzichten würden. Das ist im Haus nicht üblich.\n\n({0})"
"1001745","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nUnabhängig davon – wenn ich Sie unterbrechen darf – ist es im Hause nicht üblich, solche Dokumentationen vorzunehmen."
"1001747","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nAls Nächster hat das Wort der Kollege Fabio De Masi von den Linken.\n\n({0})"
"1001749","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nHerr Kollege, einen kleinen Moment, bitte. – Auch wenn ich Verständnis dafür habe, dass Erregung im Saal herrscht, bitte ich doch darum, dem Redner zuzuhören.\n\n({0})"
"1001751","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nHerr Kollege De Masi, kommen Sie zum Schluss."
"1001753","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nLiebe Kolleginnen und Kollegen, bevor ich den nächsten Redner aufrufe – Herr Kollege Schick, einen ganz kleinen Moment! –, bitte ich, folgenden Hinweis zu beachten: Aussagen im Plenum können vom Präsidium nur dann gerügt werden, wenn das Präsidium sie gehört hat. Herr Kollege Braun, wir haben nur vernommen, dass Sie davon gesprochen haben, dass Sie als Rassist bezeichnet worden sind. Weder vom Präsidium noch von der Verwaltung ist eine solche Aussage zur Kenntnis genommen worden. Aber es wäre aus unserer Sicht unparlamentarisch, so miteinander umzugehen. – Wenn das reicht, ist es in Ordnung.\n\n({0})\n\nHerr Kollege Schick, Sie haben als Nächster das Wort."
"1001755","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nVielen Dank, Herr Kollege Schick. – Als Nächstes der Kollege Dr. Michelbach, CDU/CSU.\n\n({0})"
"1001757","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nVielen Dank, Herr Kollege Dr. Michelbach. – Als Nächstes der Kollege Metin Hakverdi, SPD.\n\n({0})"
"1001759","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nHerzlichen Dank, Herr Kollege Hakverdi. – Als Nächstes der Abgeordnete Stefan Keuter, AfD.\n\n({0})"
"1001761","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nAls Nächster, liebe Kolleginnen und Kollegen, der Kollege Dr. Florian Toncar für die Freien Demokraten.\n\n({0})"
"1001763","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nAls Nächstes, liebe Kolleginnen und Kollegen, spricht der Kollege Sepp Müller von der CDU/CSU. Meine Bemerkung: Es handelt sich hierbei um seine erste Parlamentsrede.\n\n({0})"
"1001765","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nVielen Dank, Herr Kollege Müller. – Als Nächstes spricht der Kollege Markus Töns von der deutschen Sozialdemokratie.\n\n({0})"
"1001767","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nVielen Dank, Herr Kollege Töns. – Als letzten Redner in der Aktuellen Stunde rufe ich Herrn Dr. Hermann-­Josef Tebroke, CDU/CSU-Fraktion, auf und weise darauf hin, dass es sich hierbei um seine erste Parlamentsrede handelt.\n\n({0})"
"1001769","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nHerr Kollege, kommen Sie freundlicherweise zum Schluss?"
"1001771","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nHerr Kollege, es wäre schön, wenn Sie Ihrer Ankündigung auch Taten folgen lassen würden."
"1001773","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19010.pdf","\n\nVielen Dank, Herr Kollege. Das war sehr nachsichtig.\n\nDamit ist die Aktuelle Stunde beendet.\n\nWir sind damit am Schluss unserer heutigen Tagesordnung. Ich wünsche Ihnen allen einen wunderschönen Abend, vielleicht auch zur Gewinnung neuer Einsichten. Ich erwarte Sie morgen fröhlich, gut gelaunt und frisch im Plenarsaal zurück.\n\n({0})\n\nIch berufe die nächste Sitzung des Deutschen Bundestages auf morgen, Donnerstag, den 1. Februar 2018, 9 Uhr, ein.\n\nDie Sitzung ist geschlossen.\n\n(Schluss: 18.24 Uhr)"
"1001787","Wolfgang","Kubicki","FDP","Member of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nFrau Kollegin Dr. Högl, gehe ich recht in der Annahme, dass wir ab 1. April dieses Jahres einen unbegrenzten Familiennachzug hätten und gar keine Härtefallregelung bräuchten, wenn die Sozialdemokraten diesem Gesetzentwurf nicht zustimmen würden?\n\n({0})"
"1001990","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nHerr Kollege Kiesewetter, Sie hatten das Präsidium gebeten, zu prüfen, ob die in der Fraktion Die Linke getragenen Schals eine Uniformierung seien. Ich will darauf wie folgt antworten: Es ist jedenfalls eine Demonstration, mit der etwas ausgedrückt werden soll, und Demonstrationen im Deutschen Bundestag sind unzulässig.\n\n({0})\n\n– Ja, Solidarität können Sie auch anders ausdrücken, als in gleicher Kleidung aufzulaufen. Ich sage das ausdrücklich, weil der Deutsche Bundestag mit Recht, gerade auch im Hinblick auf die Geschichte dieses Hauses, auf Uniformierungen verzichten will.\n\n({1})\n\nIch bitte darum, keine schlechten Beispiele zu geben.\n\nEs ist nach meiner Auffassung grenzwertig. Deshalb sieht das Präsidium von Maßnahmen ab. Ich habe aber eine Bitte, auch eine persönliche: Tun Sie sich selbst und diesem Haus den Gefallen, und legen Sie, nachdem alle zur Kenntnis genommen haben, dass Sie Solidarität ausdrücken wollten, die Schals freundlicherweise ab.\n\n({2})\n\nSie können das gerne ignorieren, aber schauen Sie einmal in das Rund dieses Plenarsaals. Ich möchte mit meiner Bitte dazu beitragen, dass Ihrem Beispiel nicht andere mit einem noch grenzwertigeren Auftritt folgen. Das wäre der Würde des Hauses unangemessen. Deshalb einfach nur die Bitte.\n\n({3})\n\n– Es ist erledigt. Herzlichen Dank an die Fraktion Die Linke.\n\nAls Nächstes die Kollegin Dagmar Freitag für die Sozialdemokratische Partei Deutschlands.\n\n({4})"
"1001992","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nFrau Kollegin, erlauben Sie eine Zwischenfrage?"
"1001994","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nDas sehe ich ein. Ich bitte vielmals um Entschuldigung.\n\n({0})"
"1001996","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nHerzlichen Dank, Frau Kollegin Freitag. – Sie haben zu Recht darauf hingewiesen, dass Sie eine Zwischenfrage nicht zulassen, weil sie in der Aktuellen Stunde unzulässig ist.\n\n({0})\n\nMir ist das bekannt, aber es war nicht mehr in meinem Bewusstsein – vor allen Dingen, weil eine Wortmeldung aus der FDP-Fraktion mich hier erschüttert hatte.\n\n({1})\n\nNächster ist der Kollege Rüdiger Lucassen von der AfD.\n\n({2})"
"1001998","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nHerr Kollege, kommen Sie zum letzten Satz."
"1002000","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nAls Nächstes hat der Kollege Bijan Djir-Sarai von den Freien Demokraten das Wort.\n\n({0})"
"1002002","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nHerzlichen Dank, Herr Kollege Bijan Djir-Sarai. – Als Nächste: Kollegin Katja Keul für Bündnis 90/Die Grünen.\n\n({0})"
"1002004","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nHerzlichen Dank, Frau Kollegin Keul. – Ich erteile nun das Wort Herrn Dr. Andreas Nick für die CDU/CSU-Fraktion.\n\n({0})"
"1002006","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nHerr Dr. Nick, herzlichen Dank. – Als Nächstes erteile ich dem Kollegen Fritz Felgentreu von den Sozialdemokraten das Wort.\n\n({0})"
"1002008","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nVielen Dank, Herr Kollege Felgentreu. – Als Nächster: Petr Bystron von der AfD.\n\n({0})\n\nIch bin zu Recht darauf hingewiesen worden, dass es seine erste Parlamentsrede ist."
"1002010","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nDarf ich kurz unterbrechen? – Ich bitte, diese Zwischenrufe zu unterlassen.\n\n({0})\n\n– Das mögen Sie als „Mist“ empfinden; aber Demokratie besteht darin, auch Meinungen entgegenzunehmen, die man gelegentlich für unerträglich hält.\n\n({1})\n\nIch darf Sie wirklich bitten, dem Redner einfach zuzuhören, auch wenn Ihnen das schwerfallen mag."
"1002012","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nSie sollten sich vielleicht zu Wort melden. – Herr Kollege, bedauerlicherweise geht Ihre Redezeit jetzt wirklich zu Ende. Es ist Zeit für den letzten Satz.\n\n({0})"
"1002014","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nNein, Herr Kollege."
"1002016","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nAls Nächstes hat der Kollege Andrej Hunko von den Linken das Wort.\n\n({0})"
"1002018","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nHerr Kollege, kommen Sie jetzt bitte wirklich zum Schluss."
"1002020","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nHerr Kollege Hunko, wenn jeder mit der Erklärung „Ich komme zum letzten Satz“ eine Minute obendrauf legt, verlängert sich die Aktuelle Stunde ins Unermessliche. Deshalb bitte ich wirklich darum, meiner Bitte, die Rede mit einem Satz zu beenden, auch Folge zu leisten.\n\nHerr Kollege Erndl, Sie haben jetzt für die CDU/CSU-Fraktion das Wort. Es ist Ihre erste Parlamentsrede; ich werde Ihnen das Mikrofon nicht abschalten, wenn Sie etwas überziehen.\n\n({0})"
"1002022","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nVielen Dank, Herr Kollege Erndl. – Als vorletzter Redner spricht der Kollege Christoph Matschie für die Sozialdemokratische Partei Deutschlands.\n\n({0})"
"1002024","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nVielen Dank, Herr Kollege Matschie. – Als letzter Redner in dieser Aktuellen Stunde rufe ich Herrn Dr. Frank Steffel für die CDU/CSU auf.\n\n({0})"
"1002026","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nVielen Dank, Herr Kollege Dr. Steffel. Mit Ihren Worten hat die Aktuelle Stunde ihr Ende gefunden."
"1002028","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nVielen Dank, Frau Kollegin Suding. – Als Nächster für die CDU/CSU-Fraktion der Kollege Stephan Pilsinger. Auch für ihn ist es seine erste Parlamentsrede.\n\n({0})"
"1002030","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nHerr Kollege Pilsinger, herzlichen Dank für Ihre Rede. – Als Nächstes für die Sozialdemokratie die Kollegin Gülistan Yüksel.\n\n({0})"
"1002032","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nVielen Dank, Frau Kollegin Yüksel. – Ich erteile nunmehr für die Fraktion der AfD Johannes Huber das Wort zu seiner ersten Parlamentsrede.\n\n({0})"
"1002034","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nHerr Kollege Huber, vielen Dank für Ihren Beitrag. – Als Nächstes erteile ich das Wort Frau Katrin Werner für Die Linke.\n\n({0})"
"1002036","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nDas Klopfen am Mikrofon hat gewirkt. Herzlichen Dank, Frau Kollegin Werner. – Als Nächstes für Bündnis 90/Die Grünen die Kollegin Dr. Kirsten ­Kappert-Gonther,\n\n({0})\n\nmit ihrer ersten Parlamentsrede, wenn ich das anmerken darf."
"1002038","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nDanke sehr, Frau Kollegin. – Das Blinken der Lampe ist immer der heimliche Wunsch des Präsidenten, sich langsam dem Ende zu nähern. Dies für das nächste Mal. Herzlichen Dank.\n\n({0})\n\n– Ich will jetzt nicht die Zeitüberschreitung kundtun.\n\nAls letzter Redner in dieser Aussprache hat der Kollege Rudolf Henke für die CDU/CSU-Fraktion das Wort.\n\n({1})"
"1002040","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nHerr Kollege, kommen Sie zum Schluss."
"1002042","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nVielen Dank, Herr Kollege Henke. – Damit schließe ich die Aussprache.\n\nInterfraktionell wird Überweisung der Vorlage auf Drucksache 19/585 an die in der Tagesordnung aufgeführten Ausschüsse vorgeschlagen, wobei die Federführung beim Ausschuss für Familie, Senioren, Frauen und Jugend liegen soll. Sind Sie damit einverstanden? – Ich sehe, das ist der Fall. Dann ist die Überweisung so beschlossen."
"1002044","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nVielen Dank, Herr Kollege Hunko. – Als Nächstes für die CDU/CSU-Fraktion: die Kollegin Elisabeth Motschmann.\n\n({0})"
"1002046","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nVielen Dank, Frau Kollegin Motschmann. Ich hoffe, dass Sie nur zum Ende kommen wollten und nicht am Ende sind.\n\n({0})\n\nAls Nächster für die Sozialdemokraten der Kollege Dr. Nils Schmid.\n\n({1})"
"1002196","Wolfgang","Kubicki","FDP","Member of Parliament","2018-02-02T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19012.pdf","\n\nFrau Kollegin Lemke, Sie können mir alles abschlagen.  Meine Frage lautet: Ist Ihnen, wenn Sie schon darauf eingehen, dass man sich um die Wildschweinpopulation kümmern sollte, bekannt, dass Wildschweine im Gegensatz zu Wölfen bereits bejagt werden dürfen?\n\n({0})"
"1002468","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-22T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19014.pdf","\n\nHerr Kollege Rehberg, herzlichen Dank. – Nach Ihren Worten schließe ich die Aussprache.\n\nBevor wir zur Abstimmung kommen, wünsche ich allen Kolleginnen und Kollegen weiterhin einen gesunden und erfolgreichen Tag.\n\nWir kommen zur Abstimmung über den Entschließungsantrag der Fraktion Bündnis 90/Die Grünen auf Drucksache 19/854. Wer für diesen Entschließungsantrag stimmt, den bitte ich um das Handzeichen. – Wer stimmt dagegen? – Wer enthält sich? – Dann ist der Entschließungsantrag mit den Stimmen von SPD, CDU/CSU und AfD gegen die Stimmen von Bündnis 90/Die Grünen und Freien Demokraten bei Enthaltung der Fraktion der Linken abgelehnt.\n\n({0})"
"1002470","Wolfgang","Kubicki","not found","Presidium of Parliament","2018-02-22T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19014.pdf","\n\nVielen Dank, Herr Kollege Dr. Wadephul. – Als nächster Redner Niels Annen für die SPD.\n\n({0})"
